tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,Player1_entry,Player1_name,Player1_hand,Player1_ht,Player1_ioc,Player1_age,score,best_of,round,minutes,Player2_id,Player2_seed,Player2_entry,Player2_name,Player2_hand,Player2_ht,Player2_ioc,Player2_age,Player1_id,Player1_seed,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,Player2_rank,Player2_rank_points,Player1_rank,Player1_rank_points,y
2017-M024,Cincinnati Masters,Hard,64,M,20170814,242,,Tomas Berdych,R,196.0,CZE,31.9,3-6 7-6(1) 6-0,3,R64,115.0,105223,,,Juan Martin del Potro,R,198.0,ARG,28.8,104607,10.0,17.0,7.0,71.0,42.0,37.0,14.0,13.0,3.0,5.0,12.0,3.0,91.0,55.0,38.0,17.0,14.0,7.0,11.0,30.0,1370.0,15.0,2390.0,0
2016-0311,Queen's Club,Grass,32,A,20160613,284,,Benoit Paire,R,196.0,FRA,27.0,7-6(6) 6-7(7) 6-4,3,R32,149.0,105379,,,Aljaz Bedene,R,181.0,SLO,26.9,105332,,9.0,2.0,126.0,88.0,59.0,21.0,17.0,5.0,9.0,17.0,8.0,146.0,78.0,56.0,28.0,17.0,17.0,22.0,58.0,845.0,23.0,1596.0,0
2018-560,US Open,Hard,128,G,20180827,201,,Borna Coric,R,188.0,CRO,21.7,6-3 7-5 6-2,5,R32,128.0,106421,,,Daniil Medvedev,R,198.0,RUS,22.5,106432,20.0,7.0,2.0,90.0,55.0,40.0,20.0,15.0,4.0,6.0,8.0,8.0,94.0,46.0,27.0,24.0,14.0,7.0,13.0,36.0,1182.0,20.0,1735.0,1
2018-520,Roland Garros,Clay,128,G,20180528,158,,Andreas Haider Maurer,R,190.0,AUT,31.1,7-6(0) 6-3 6-3,5,R128,113.0,111575,,,Karen Khachanov,R,198.0,RUS,22.0,104890,,17.0,2.0,83.0,56.0,47.0,15.0,15.0,1.0,3.0,4.0,6.0,90.0,46.0,32.0,18.0,15.0,5.0,10.0,38.0,1220.0,412.0,96.0,0
2016-560,US Open,Hard,128,G,20160829,102,,Bjorn Fratangelo,R,183.0,USA,23.1,6-3 6-4 6-4,5,R128,114.0,105550,,,Guido Pella,L,185.0,ARG,26.2,106216,,5.0,3.0,94.0,64.0,46.0,17.0,15.0,6.0,7.0,5.0,2.0,83.0,56.0,38.0,14.0,14.0,5.0,9.0,51.0,898.0,115.0,540.0,0
2017-0375,Montpellier,Hard,32,A,20170206,287,,Fernando Verdasco,L,188.0,ESP,33.2,6-3 6-3,3,R16,61.0,106421,,,Daniil Medvedev,R,198.0,RUS,20.9,104269,8.0,8.0,1.0,59.0,35.0,25.0,15.0,9.0,2.0,3.0,1.0,1.0,46.0,41.0,22.0,3.0,9.0,0.0,4.0,63.0,749.0,40.0,1070.0,0
2016-M024,Cincinnati Masters,Hard,64,M,20160815,275,,Nick Kyrgios,R,193.0,AUS,21.3,7-6(2) 4-6 7-6(6),3,R32,152.0,106432,,,Borna Coric,R,188.0,CRO,19.7,106401,14.0,16.0,4.0,114.0,68.0,56.0,23.0,17.0,5.0,7.0,24.0,5.0,112.0,75.0,59.0,15.0,17.0,1.0,2.0,49.0,935.0,16.0,2025.0,0
2017-0329,Tokyo,Hard,32,A,20171002,293,WC,Yasutaka Uchiyama,R,183.0,JPN,25.1,6-3 6-4,3,R16,73.0,105227,1.0,,Marin Cilic,R,198.0,CRO,29.0,106034,,14.0,1.0,54.0,34.0,30.0,11.0,10.0,1.0,1.0,5.0,0.0,50.0,31.0,22.0,11.0,9.0,0.0,2.0,5.0,4155.0,214.0,242.0,0
2021-0314,Gstaad,Clay,32,A,20210719,273,,Laslo Djere,R,188.0,SRB,26.1,6-4 6-3,3,R32,79.0,205734,,,Thiago Seyboth Wild,R,185.0,BRA,21.3,111513,7.0,2.0,0.0,50.0,26.0,22.0,15.0,10.0,1.0,2.0,3.0,2.0,62.0,40.0,26.0,9.0,9.0,3.0,6.0,118.0,695.0,52.0,1278.0,1
2021-9158,Cordoba,Clay,32,A,20210222,298,Q,Juan Manuel Cerundolo,L,183.0,ARG,19.2,6-4 4-6 6-2,3,SF,129.0,105948,,,Federico Coria,R,180.0,ARG,28.9,207678,,1.0,2.0,78.0,62.0,37.0,7.0,14.0,5.0,10.0,1.0,2.0,106.0,73.0,36.0,18.0,14.0,15.0,22.0,95.0,790.0,335.0,132.0,1
2019-0308,Munich,Clay,32,A,20190429,294,,Matteo Berrettini,R,196.0,ITA,23.0,4-6 7-5 6-4,3,QF,161.0,104259,,,Philipp Kohlschreiber,R,178.0,GER,35.5,126610,,14.0,1.0,125.0,78.0,55.0,25.0,16.0,11.0,12.0,0.0,2.0,102.0,65.0,45.0,23.0,16.0,8.0,10.0,41.0,1045.0,37.0,1145.0,1
2017-7581,Chengdu,Hard,32,A,20170925,299,,Guido Pella,L,185.0,ARG,27.3,5-7 6-4 6-2,3,SF,122.0,104571,,,Marcos Baghdatis,R,183.0,CYP,32.2,105550,,12.0,3.0,93.0,50.0,34.0,24.0,15.0,5.0,8.0,5.0,3.0,91.0,62.0,38.0,15.0,15.0,7.0,12.0,113.0,495.0,72.0,712.0,0
2017-7648,Budapest,Clay,32,A,20170424,272,LL,Marius Copil,R,193.0,ROU,26.5,7-5 6-2,3,R32,84.0,105379,,Q,Aljaz Bedene,R,181.0,SLO,27.7,105657,,5.0,1.0,59.0,40.0,32.0,9.0,10.0,2.0,3.0,8.0,2.0,59.0,40.0,24.0,11.0,10.0,1.0,5.0,68.0,718.0,110.0,520.0,0
2017-M006,Indian Wells Masters,Hard,128,M,20170306,294,,Nick Kyrgios,R,193.0,AUS,21.8,W/O,3,QF,,103819,9.0,,Roger Federer,R,185.0,SUI,35.5,106401,15.0,,,,,,,,,,,,,,,,,,,10.0,3305.0,16.0,2255.0,0
2018-7696,NextGen Finals,Hard,8,F,20181105,288,,Alex De Minaur,R,183.0,AUS,19.7,4-1 4-1 4-2,3,RR,55.0,132482,8.0,,Liam Caruana,R,178.0,USA,20.7,200282,2.0,6.0,1.0,46.0,30.0,23.0,9.0,8.0,2.0,2.0,1.0,3.0,49.0,32.0,20.0,4.0,8.0,6.0,10.0,622.0,45.0,31.0,1298.0,1
2021-0500,Halle,Grass,32,A,20210614,284,Q,Marcos Giron,R,180.0,USA,27.8,7-6(4) 7-6(6),3,R32,119.0,105577,,,Vasek Pospisil,R,193.0,CAN,30.9,106218,,4.0,2.0,94.0,56.0,50.0,15.0,12.0,3.0,3.0,10.0,1.0,78.0,51.0,43.0,12.0,12.0,2.0,2.0,66.0,1033.0,75.0,945.0,1
2018-0410,Monte Carlo Masters,Clay,64,M,20180416,264,,Julien Benneteau,R,185.0,FRA,36.3,6-2 6-3,3,R64,65.0,106432,,,Borna Coric,R,188.0,CRO,21.4,103898,,8.0,0.0,49.0,30.0,20.0,15.0,9.0,2.0,3.0,1.0,2.0,37.0,22.0,11.0,7.0,8.0,0.0,4.0,39.0,1251.0,57.0,891.0,0
2020-7434,Sofia,Hard,32,A,20201109,277,,John Millman,R,183.0,AUS,31.4,6-3 6-1,3,R32,73.0,202090,,WC,Adrian Andreev,R,180.0,BUL,19.4,105357,6.0,4.0,0.0,44.0,24.0,20.0,14.0,8.0,0.0,0.0,2.0,3.0,54.0,31.0,17.0,10.0,8.0,2.0,6.0,666.0,32.0,38.0,1396.0,1
2018-7480,Los Cabos,Hard,32,A,20180730,278,LL,Daniel Elahi Galan,R,191.0,COL,22.1,6-4 3-6 6-2,3,R32,105.0,105166,,,Peter Polansky,R,180.0,CAN,30.1,123755,,8.0,4.0,78.0,42.0,32.0,20.0,13.0,4.0,7.0,8.0,0.0,81.0,41.0,26.0,19.0,14.0,3.0,8.0,122.0,468.0,176.0,321.0,0
2021-0418,Washington,Hard,64,A,20210802,293,,Lloyd Harris,R,193.0,RSA,24.4,6-4 1-6 6-4,3,R16,130.0,104745,1.0,,Rafael Nadal,L,185.0,ESP,35.1,144750,14.0,16.0,3.0,81.0,51.0,39.0,13.0,13.0,4.0,6.0,8.0,2.0,81.0,52.0,41.0,13.0,14.0,1.0,3.0,3.0,8270.0,50.0,1303.0,1
2021-0375,Montpellier,Hard,32,A,20210222,284,Q,Gregoire Barrere,R,183.0,FRA,27.0,6-4 6-4,3,R32,76.0,105932,,,Nikoloz Basilashvili,R,185.0,GEO,28.9,106296,,3.0,3.0,62.0,38.0,29.0,10.0,10.0,2.0,4.0,7.0,5.0,69.0,38.0,26.0,11.0,10.0,7.0,11.0,40.0,1405.0,113.0,655.0,1
2019-M006,Indian Wells Masters,Hard,128,M,20190304,292,,Dominic Thiem,R,185.0,AUT,25.4,6-4 6-3,3,R16,58.0,103333,,,Ivo Karlovic,R,208.0,CRO,40.0,106233,7.0,4.0,0.0,47.0,41.0,35.0,5.0,10.0,0.0,0.0,6.0,2.0,46.0,28.0,23.0,9.0,9.0,2.0,4.0,89.0,629.0,8.0,3800.0,1
2017-M-DC-2017-G2-EPA-M-FIN-GEO-01,Davis Cup G2 R1: FIN vs GEO,Carpet,4,D,20170203,1,,Eero Vasa,R,,FIN,19.9,2-6 6-1 6-4 6-1,5,RR,117.0,105932,,,Nikoloz Basilashvili,R,185.0,GEO,24.9,144814,,2.0,6.0,108.0,60.0,41.0,24.0,16.0,8.0,12.0,3.0,7.0,116.0,74.0,40.0,18.0,16.0,10.0,18.0,89.0,630.0,1112.0,8.0,0
2017-0407,Rotterdam,Hard,32,A,20170213,278,,Lucas Pouille,R,185.0,FRA,22.9,7-5 6-2,3,R32,72.0,104259,,,Philipp Kohlschreiber,R,178.0,GER,33.3,106298,8.0,3.0,2.0,55.0,34.0,28.0,11.0,10.0,1.0,2.0,8.0,2.0,62.0,34.0,21.0,14.0,10.0,3.0,7.0,33.0,1270.0,17.0,2131.0,0
2021-0308,Munich,Clay,32,A,20210426,277,,Nikoloz Basilashvili,R,185.0,GEO,29.1,6-2 6-3,3,R32,79.0,106329,,,Thiago Monteiro,L,183.0,BRA,26.9,105932,5.0,2.0,4.0,51.0,29.0,21.0,11.0,9.0,0.0,2.0,2.0,2.0,53.0,37.0,19.0,6.0,8.0,2.0,7.0,78.0,948.0,35.0,1645.0,1
2016-M-DC-2016-G2-AM-M-PER-MEX,Davis Cup G2 R2: PER vs MEX,Clay,4,D,20160715,5,,Luis Patino,R,183.0,MEX,22.7,6-4 6-7(2) 6-3,3,RR,169.0,126190,,,Nicolas Alvarez,R,185.0,PER,20.0,106250,,3.0,2.0,106.0,69.0,39.0,26.0,16.0,11.0,13.0,1.0,3.0,116.0,65.0,34.0,32.0,15.0,10.0,15.0,,,780.0,25.0,0
2016-M006,Indian Wells Masters,Hard,128,M,20160307,300,,Philipp Kohlschreiber,R,178.0,GER,32.3,7-5 7-5,3,R32,99.0,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.7,104259,27.0,1.0,1.0,81.0,50.0,35.0,17.0,12.0,2.0,4.0,3.0,3.0,67.0,46.0,31.0,8.0,12.0,2.0,6.0,1.0,16540.0,30.0,1330.0,0
2019-M-DC-2019-G1-EPA-M-AUT-FIN-01,Davis Cup G1 R1: AUT vs FIN,Hard,4,D,20190913,1,,Dominic Thiem,R,185.0,AUT,26.0,6-3 6-4,3,RR,,126609,,,Patrik Niklas Salminen,L,188.0,FIN,22.5,106233,,,,,,,,,,,,,,,,,,,,551.0,46.0,5.0,4575.0,1
2018-0568,St. Petersburg,Hard,32,A,20180917,273,,Denis Shapovalov,L,185.0,CAN,19.4,7-6(3) 6-2,3,R32,83.0,104629,,Q,Adrian Menendez Maceiras,R,185.0,ESP,32.8,133430,7.0,10.0,6.0,58.0,33.0,31.0,13.0,10.0,0.0,0.0,1.0,1.0,60.0,36.0,30.0,8.0,10.0,0.0,2.0,126.0,445.0,34.0,1270.0,1
2017-M006,Indian Wells Masters,Hard,128,M,20170306,266,,Adrian Mannarino,L,183.0,FRA,28.6,7-5 6-2,3,R64,92.0,105138,16.0,,Roberto Bautista Agut,R,183.0,ESP,28.8,105173,,1.0,1.0,59.0,47.0,37.0,7.0,10.0,3.0,3.0,1.0,1.0,72.0,36.0,25.0,15.0,10.0,8.0,11.0,17.0,2190.0,61.0,791.0,0
2017-580,Australian Open,Hard,128,G,20170116,192,,Hyeon Chung,R,188.0,KOR,20.6,1-6 6-4 6-4 6-4,5,R64,156.0,105777,15.0,,Grigor Dimitrov,R,188.0,BUL,25.6,111202,,12.0,4.0,117.0,76.0,52.0,22.0,19.0,10.0,15.0,7.0,4.0,104.0,71.0,53.0,11.0,18.0,5.0,10.0,15.0,2135.0,105.0,583.0,0
2019-0321,Stuttgart,Grass,32,A,20190610,271,,Matteo Berrettini,R,196.0,ITA,23.1,6-3 6-4,3,R32,53.0,106401,,,Nick Kyrgios,R,193.0,AUS,24.1,126610,,10.0,2.0,50.0,30.0,25.0,16.0,10.0,0.0,0.0,8.0,2.0,49.0,34.0,25.0,6.0,9.0,1.0,3.0,36.0,1225.0,30.0,1275.0,1
2019-540,Wimbledon,Grass,128,G,20190701,126,,Steve Darcis,R,178.0,BEL,35.2,6-2 6-4 6-4,5,R128,110.0,104999,,,Mischa Zverev,L,190.0,GER,31.8,104327,,4.0,1.0,100.0,67.0,49.0,17.0,14.0,11.0,12.0,7.0,4.0,93.0,55.0,37.0,15.0,14.0,6.0,11.0,213.0,230.0,221.0,221.0,1
2017-0315,Newport,Grass,32,A,20170717,294,,Ivo Karlovic,R,208.0,CRO,38.3,7-6(5) 6-7(1) 7-6(4),3,QF,146.0,105376,,,Peter Gojowczyk,R,185.0,GER,28.0,103333,2.0,12.0,9.0,128.0,63.0,56.0,37.0,18.0,3.0,3.0,30.0,13.0,119.0,69.0,62.0,27.0,18.0,0.0,0.0,131.0,418.0,25.0,1595.0,0
2019-M035,Washington,Hard,64,A,20190729,284,,Jordan Thompson,R,183.0,AUS,25.2,6-7(8) 6-4 7-5,3,R32,153.0,105526,14.0,,Jan Lennard Struff,R,193.0,GER,29.2,111442,,6.0,1.0,109.0,70.0,48.0,23.0,17.0,3.0,5.0,14.0,3.0,102.0,57.0,44.0,21.0,17.0,4.0,8.0,35.0,1265.0,46.0,1009.0,1
2016-0375,Montpellier,Hard,32,A,20160201,272,,Nikoloz Basilashvili,R,185.0,GEO,23.9,4-6 7-6(4) 6-3,3,R32,121.0,104932,,Q,Kenny De Schepper,L,203.0,FRA,28.6,105932,,9.0,0.0,91.0,67.0,49.0,15.0,16.0,1.0,3.0,3.0,4.0,105.0,69.0,49.0,17.0,15.0,12.0,14.0,156.0,376.0,116.0,503.0,0
2017-520,Roland Garros,Clay,128,G,20170529,111,Q,Maxime Hamou,R,185.0,FRA,21.9,6-3 6-2 6-4,5,R128,123.0,104655,22.0,,Pablo Cuevas,R,180.0,URU,31.4,111506,,7.0,4.0,96.0,57.0,45.0,22.0,14.0,6.0,6.0,5.0,5.0,103.0,65.0,43.0,16.0,13.0,5.0,9.0,23.0,1865.0,287.0,181.0,0
2020-0891,Pune,Hard,32,A,20200203,291,,Soon Woo Kwon,R,180.0,KOR,22.1,6-3 7-6(5),3,R16,103.0,105432,,,Prajnesh Gunneswaran,L,188.0,IND,30.2,126952,4.0,6.0,1.0,70.0,40.0,33.0,17.0,11.0,2.0,3.0,6.0,0.0,83.0,55.0,35.0,15.0,10.0,8.0,10.0,122.0,433.0,88.0,637.0,1
2017-560,US Open,Hard,128,G,20170828,123,,Nick Kyrgios,R,193.0,AUS,22.3,6-3 1-6 6-4 6-1,5,R128,135.0,105357,,,John Millman,R,183.0,AUS,28.2,106401,14.0,3.0,2.0,103.0,73.0,52.0,16.0,17.0,3.0,5.0,17.0,7.0,116.0,69.0,48.0,21.0,16.0,10.0,14.0,235.0,220.0,17.0,2325.0,0
2017-560,US Open,Hard,128,G,20170828,119,,Andrey Kuznetsov,R,185.0,RUS,26.5,6-4 7-6(4) 6-7(5) 6-2,5,R128,175.0,103852,31.0,,Feliciano Lopez,L,188.0,ESP,35.9,105723,,26.0,5.0,129.0,78.0,61.0,34.0,21.0,4.0,6.0,21.0,7.0,154.0,88.0,68.0,29.0,21.0,8.0,13.0,35.0,1250.0,75.0,686.0,0
2019-0322,Geneva,Clay,32,A,20190520,291,,Federico Delbonis,L,190.0,ARG,28.6,6-4 6-2,3,R16,75.0,105916,4.0,,Marton Fucsovics,R,188.0,HUN,27.2,105643,,2.0,3.0,55.0,34.0,26.0,12.0,9.0,5.0,6.0,2.0,8.0,63.0,35.0,21.0,13.0,9.0,7.0,11.0,38.0,1170.0,84.0,641.0,1
2017-M014,Moscow,Hard,32,A,20171016,300,PR,Ricardas Berankis,R,175.0,LTU,27.3,6-2 1-6 6-4,3,F,99.0,106000,6.0,,Damir Dzumhur,R,172.0,BIH,25.4,105575,,3.0,5.0,113.0,69.0,42.0,22.0,13.0,18.0,21.0,4.0,0.0,64.0,34.0,26.0,17.0,12.0,1.0,4.0,38.0,1181.0,169.0,310.0,0
2016-0319,Kitzbuhel,Clay,32,A,20160718,272,,Facundo Bagnis,L,183.0,ARG,26.3,7-6(5) 7-6(5),3,R32,99.0,104999,,,Mischa Zverev,L,190.0,GER,28.9,105487,,7.0,3.0,91.0,52.0,32.0,23.0,12.0,6.0,8.0,2.0,4.0,82.0,58.0,38.0,11.0,12.0,0.0,2.0,146.0,398.0,88.0,657.0,0
2019-0429,Stockholm,Hard,32,A,20191014,296,,Denis Shapovalov,L,185.0,CAN,20.4,6-0 6-3,3,QF,48.0,105649,,Q,Cedrik Marcel Stebe,L,183.0,GER,29.0,133430,4.0,4.0,2.0,33.0,22.0,21.0,7.0,7.0,0.0,0.0,1.0,3.0,42.0,23.0,13.0,5.0,8.0,2.0,7.0,213.0,230.0,34.0,1255.0,1
2018-M-DC-2018-WG-M-FRA-CRO-01,Davis Cup WG F: FRA vs CRO,Clay,4,D,20181123,1,,Borna Coric,R,188.0,CRO,22.0,6-2 7-5 6-4,3,RR,139.0,104871,,,Jeremy Chardy,R,188.0,FRA,31.7,106432,,5.0,0.0,78.0,59.0,47.0,15.0,15.0,2.0,2.0,14.0,5.0,103.0,64.0,43.0,18.0,15.0,9.0,13.0,40.0,1050.0,12.0,2480.0,1
2021-0414,Hamburg,Clay,32,A,20210712,273,,Dusan Lajovic,R,180.0,SRB,31.0,6-4 6-4,3,R32,72.0,106298,,,Lucas Pouille,R,185.0,FRA,27.3,105583,5.0,3.0,0.0,57.0,38.0,29.0,14.0,10.0,3.0,3.0,1.0,3.0,49.0,21.0,18.0,15.0,10.0,1.0,3.0,101.0,775.0,43.0,1575.0,1
2021-520,Roland Garros,Clay,128,G,20210531,132,,Alexander Zverev,R,198.0,GER,24.1,3-6 3-6 6-2 6-2 6-0,5,R128,169.0,106214,,Q,Oscar Otte,R,196.0,GER,27.8,100644,6.0,9.0,8.0,108.0,62.0,46.0,27.0,20.0,2.0,6.0,2.0,5.0,136.0,90.0,57.0,16.0,20.0,8.0,16.0,152.0,485.0,6.0,6990.0,1
2016-O16,Rio Olympics,Hard,64,A,20160808,129,,Victor Estrella,R,173.0,DOM,36.0,2-6 7-6(4) 6-0 ,3,R64,116.0,104926,,,Fabio Fognini,R,178.0,ITA,29.2,103607,,3.0,6.0,84.0,50.0,35.0,19.0,13.0,3.0,6.0,2.0,2.0,85.0,48.0,33.0,19.0,13.0,4.0,8.0,40.0,1120.0,87.0,682.0,0
2016-520,Roland Garros,Clay,128,G,20160523,196,,Aljaz Bedene,R,181.0,SLO,26.8,6-2 6-3 6-3,5,R32,122.0,104925,1.0,,Novak Djokovic,R,188.0,SRB,29.0,105379,,5.0,0.0,93.0,71.0,48.0,12.0,13.0,5.0,7.0,8.0,2.0,92.0,53.0,34.0,11.0,13.0,10.0,17.0,1.0,16150.0,66.0,765.0,0
2019-0375,Montpellier,Hard,32,A,20190204,273,,Benoit Paire,R,196.0,FRA,29.7,7-5 6-3,3,R32,73.0,105539,,,Evgeny Donskoy,R,185.0,RUS,28.7,105332,8.0,8.0,6.0,63.0,31.0,28.0,20.0,11.0,3.0,3.0,3.0,0.0,68.0,41.0,26.0,16.0,10.0,4.0,6.0,96.0,599.0,58.0,820.0,1
2021-6116,Atlanta,Hard,32,A,20210726,292,,Jordan Thompson,R,183.0,AUS,27.2,7-6(6) 6-4,3,R16,107.0,105376,,Q,Peter Gojowczyk,R,185.0,GER,32.0,111442,,18.0,1.0,62.0,42.0,32.0,15.0,11.0,1.0,2.0,6.0,4.0,79.0,34.0,26.0,24.0,11.0,9.0,11.0,130.0,633.0,63.0,1077.0,1
2016-O16,Rio Olympics,Hard,64,A,20160808,159,,Steve Johnson,R,188.0,USA,26.6,6-0 4-6 7-6(2) ,3,QF,131.0,104918,2.0,,Andy Murray,R,190.0,GBR,29.2,105449,12.0,6.0,0.0,76.0,50.0,39.0,19.0,14.0,1.0,3.0,4.0,3.0,93.0,57.0,37.0,18.0,14.0,2.0,6.0,2.0,10065.0,22.0,1510.0,0
2017-0506,Buenos Aires,Clay,32,A,20170213,277,,Guido Pella,L,185.0,ARG,26.7,6-7(8) 6-4 7-6(6),3,R32,192.0,105077,5.0,,Albert Ramos,L,188.0,ESP,29.0,105550,,3.0,1.0,128.0,73.0,51.0,30.0,17.0,6.0,8.0,7.0,0.0,125.0,82.0,54.0,25.0,17.0,5.0,8.0,26.0,1400.0,83.0,650.0,0
2018-5014,Shanghai Masters,Hard,64,M,20181008,276,,Kyle Edmund,R,188.0,GBR,23.7,6-3 6-4,3,R32,,104312,,,Andreas Seppi,R,190.0,ITA,34.6,106378,11.0,8.0,1.0,62.0,43.0,33.0,10.0,10.0,3.0,4.0,3.0,2.0,62.0,39.0,28.0,9.0,9.0,3.0,6.0,47.0,1021.0,14.0,1990.0,1
2019-540,Wimbledon,Grass,128,G,20190701,184,,Joao Sousa,R,185.0,POR,30.2,6-4 6-4 6-4,5,R64,132.0,105227,13.0,,Marin Cilic,R,198.0,CRO,30.7,105311,,9.0,1.0,88.0,47.0,39.0,26.0,15.0,12.0,12.0,9.0,8.0,107.0,51.0,42.0,25.0,15.0,6.0,9.0,18.0,1940.0,69.0,770.0,1
2017-0410,Monte Carlo Masters,Clay,64,M,20170417,266,Q,Renzo Olivo,R,180.0,ARG,25.0,6-2 6-3,3,R64,78.0,105077,15.0,,Albert Ramos,L,188.0,ESP,29.2,105952,,1.0,2.0,56.0,35.0,23.0,11.0,8.0,6.0,8.0,2.0,2.0,50.0,33.0,14.0,7.0,9.0,3.0,9.0,24.0,1625.0,93.0,596.0,0
2018-0568,St. Petersburg,Hard,32,A,20180917,299,,Dominic Thiem,R,185.0,AUT,25.0,6-4 6-3,3,SF,85.0,105138,5.0,,Roberto Bautista Agut,R,183.0,ESP,30.4,106233,1.0,15.0,1.0,59.0,40.0,29.0,13.0,10.0,1.0,1.0,1.0,2.0,61.0,38.0,25.0,12.0,9.0,6.0,8.0,26.0,1570.0,8.0,3665.0,1
2018-0410,Monte Carlo Masters,Clay,64,M,20180416,266,,Adrian Mannarino,L,183.0,FRA,29.7,6-3 4-6 6-2,3,R64,142.0,104468,,WC,Gilles Simon,R,183.0,FRA,33.3,105173,16.0,2.0,0.0,93.0,61.0,38.0,15.0,14.0,10.0,15.0,1.0,1.0,76.0,51.0,26.0,12.0,13.0,8.0,15.0,69.0,780.0,26.0,1655.0,0
2021-0404,Indian Wells Masters,Hard,128,M,20211004,255,,Lloyd Harris,R,193.0,RSA,24.6,6-3 6-3,3,R64,69.0,200221,,,Alejandro Davidovich Fokina,R,183.0,ESP,22.3,144750,26.0,8.0,2.0,48.0,28.0,23.0,11.0,9.0,2.0,3.0,2.0,1.0,55.0,37.0,21.0,9.0,9.0,4.0,8.0,43.0,1420.0,31.0,1652.0,1
2021-540,Wimbledon,Grass,128,G,20210628,163,,Daniil Medvedev,R,198.0,RUS,25.3,6-4 6-1 4-6 7-6(3),5,R128,151.0,105526,,,Jan Lennard Struff,R,193.0,GER,31.1,106421,2.0,16.0,2.0,116.0,63.0,52.0,32.0,19.0,4.0,5.0,9.0,4.0,141.0,87.0,65.0,21.0,21.0,5.0,9.0,45.0,1455.0,2.0,10280.0,1
2019-580,Australian Open,Hard,128,G,20190114,168,,Fabio Fognini,R,178.0,ITA,31.6,7-6(3) 6-3 7-6(5),5,R64,143.0,104919,,,Leonardo Mayer,R,188.0,ARG,31.6,104926,12.0,5.0,3.0,102.0,71.0,59.0,18.0,17.0,1.0,2.0,13.0,2.0,104.0,60.0,46.0,22.0,16.0,3.0,5.0,53.0,920.0,13.0,2315.0,1
2017-M021,Madrid Masters,Clay,64,M,20170508,242,Q,Andrey Kuznetsov,R,185.0,RUS,26.2,7-6(5) 6-7(5) 7-5,3,R64,169.0,104542,10.0,,Jo-Wilfried Tsonga,R,188.0,FRA,32.0,105723,,9.0,3.0,134.0,94.0,73.0,23.0,18.0,7.0,7.0,7.0,3.0,133.0,77.0,52.0,39.0,18.0,4.0,5.0,11.0,2825.0,82.0,625.0,0
2016-M009,Rome Masters,Clay,64,M,20160509,284,,Nicolas Mahut,R,190.0,FRA,34.2,6-4 6-3,3,R32,82.0,105064,,,Thomaz Bellucci,L,188.0,BRA,28.3,103917,,2.0,4.0,69.0,42.0,32.0,12.0,10.0,2.0,3.0,2.0,2.0,53.0,29.0,17.0,14.0,9.0,1.0,4.0,37.0,1080.0,48.0,931.0,0
2021-M-DC-2021-FLS-C-M-FRA-CZE-01,Davis Cup Finals RR: FRA vs CZE,Hard,2,D,20211125,1,,Tomas Machac,R,183.0,CZE,21.1,7-6(3) 6-2,3,RR,93.0,104755,,,Richard Gasquet,R,185.0,FRA,35.4,207830,,0.0,2.0,62.0,47.0,32.0,11.0,10.0,3.0,4.0,0.0,4.0,72.0,52.0,29.0,10.0,10.0,4.0,7.0,86.0,807.0,143.0,477.0,1
2018-M007,Miami Masters,Hard,128,M,20180319,220,,Stefanos Tsitsipas,R,193.0,GRE,19.6,2-6 6-4 6-2,3,R128,112.0,106421,,,Daniil Medvedev,R,198.0,RUS,22.0,126774,,6.0,5.0,77.0,39.0,26.0,21.0,13.0,4.0,7.0,6.0,2.0,80.0,47.0,35.0,13.0,13.0,8.0,12.0,52.0,959.0,70.0,769.0,0
2016-7480,Los Cabos,Hard,32,A,20160808,278,,Jeremy Chardy,R,188.0,FRA,29.4,6-4 7-6(6),3,R32,78.0,105807,,WC,Pablo Carreno Busta,R,188.0,ESP,25.0,104871,6.0,5.0,2.0,58.0,38.0,29.0,14.0,11.0,0.0,2.0,7.0,7.0,71.0,36.0,27.0,16.0,11.0,2.0,5.0,55.0,879.0,39.0,1175.0,0
2021-0568,St. Petersburg,Hard,32,A,20211025,288,,John Millman,R,183.0,AUS,32.3,6-3 6-2,3,R16,77.0,106234,4.0,,Aslan Karatsev,R,185.0,RUS,28.1,105357,,3.0,0.0,50.0,34.0,28.0,10.0,9.0,4.0,4.0,5.0,5.0,62.0,43.0,29.0,6.0,8.0,7.0,10.0,19.0,2392.0,57.0,1105.0,1
2017-M021,Madrid Masters,Clay,64,M,20170508,251,,Marcel Granollers,R,190.0,ESP,31.0,7-5 7-5,3,R64,105.0,104252,,,Florian Mayer,R,190.0,GER,33.5,104719,,2.0,1.0,73.0,44.0,29.0,19.0,12.0,3.0,5.0,3.0,2.0,80.0,51.0,37.0,9.0,12.0,2.0,6.0,51.0,901.0,73.0,685.0,0
